ConditionID,ConditionName,ConceptID,PrimaryTerm
1525,PeriphVascDiseaseLeg,405528002,Ilio-femoral bypass for repair of aneurysm with prosthesis
1525,PeriphVascDiseaseLeg,405530000,Femoro-peroneal artery bypass with prosthesis
1525,PeriphVascDiseaseLeg,405557003,Occlusion of lower limb artery
1525,PeriphVascDiseaseLeg,405597000,Ilio-distal popliteal graft
1525,PeriphVascDiseaseLeg,419193008,Ankle ulcer
1525,PeriphVascDiseaseLeg,427921009,Chronic ulcer of ankle
1525,PeriphVascDiseaseLeg,429117009,History of aortofemoral bypass surgery
1525,PeriphVascDiseaseLeg,429367008,History of arterial bypass of lower limb artery
1525,PeriphVascDiseaseLeg,429768000,Ischaemic ulcer of toe
1525,PeriphVascDiseaseLeg,430301009,History of occlusive disease of artery of lower extremity
1525,PeriphVascDiseaseLeg,432083006,Occlusive disease of artery of lower extremity
1525,PeriphVascDiseaseLeg,447921003,Bypass of femoral artery by anastomosis of femoral artery to tibial artery using prosthesis
1525,PeriphVascDiseaseLeg,448010007,Bypass of artery of lower extremity by anastomosis of aorta to superficial femoral artery
1525,PeriphVascDiseaseLeg,448036000,Bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using prosthesis
1525,PeriphVascDiseaseLeg,448088007,Bypass of artery of lower extremity by anastomosis of aorta to common femoral artery
1525,PeriphVascDiseaseLeg,448123003,Bypass of popliteal artery by anastomosis of popliteal artery to tibial artery using prosthesis
1525,PeriphVascDiseaseLeg,448171003,Bypass of bifurcation of aorta by anastomosis of aorta to femoral artery
1525,PeriphVascDiseaseLeg,448322000,Bypass of popliteal artery by anastomosis of popliteal artery to peroneal artery using prosthesis
1525,PeriphVascDiseaseLeg,448323005,Bypass of femoral artery by anastomosis of femoral artery to peroneal artery using vein graft
1525,PeriphVascDiseaseLeg,448324004,Bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using vein graft
1525,PeriphVascDiseaseLeg,448529008,Bypass of femoral artery by anastomosis of femoral artery to tibial artery using vein graft
1525,PeriphVascDiseaseLeg,698984002,Femoral-popliteal artery bypass using autogenous vein graft
1525,PeriphVascDiseaseLeg,698986000,Femoro-distal popliteal artery bypass with autogenous vein graft
1525,PeriphVascDiseaseLeg,699139007,Femoro-dorsalis pedis artery bypass
1525,PeriphVascDiseaseLeg,699141008,Bypass of artery of lower limb through obturator canal
1525,PeriphVascDiseaseLeg,699211004,Pressure ulcer of ankle
1525,PeriphVascDiseaseLeg,709587006,Atherosclerosis of autologous bypass graft of lower limb
1525,PeriphVascDiseaseLeg,723870003,Acute occlusion of artery of lower limb co-occurrent and due to thromboembolus
1525,PeriphVascDiseaseLeg,723872006,Acute occlusion of artery of lower limb due to thrombosis
1525,PeriphVascDiseaseLeg,735574006,Acute occlusion of artery of lower limb
1525,PeriphVascDiseaseLeg,792850008,Ulcer of ankle due to atherosclerosis of artery of lower limb
1525,PeriphVascDiseaseLeg,792852000,Ischaemic midfoot ulcer due to atherosclerosis of artery of lower limb
1525,PeriphVascDiseaseLeg,792854004,Ischaemic foot ulcer due to atherosclerosis of artery of lower limb
1525,PeriphVascDiseaseLeg,1010730002,Thromboembolus of artery of lower limb
1525,PeriphVascDiseaseLeg,8.7441E+13,Ankle ulcer due to type 2 diabetes mellitus
1525,PeriphVascDiseaseLeg,8.7471E+13,Ankle ulcer due to type 1 diabetes mellitus
1525,PeriphVascDiseaseLeg,2.84891E+14,Ulcer of ankle due to atherosclerosis of native artery of limb
1525,PeriphVascDiseaseLeg,2.84911E+14,Ischaemic foot ulcer due to atherosclerosis of native artery of limb
1525,PeriphVascDiseaseLeg,2.84931E+14,Ischaemic midfoot ulcer due to atherosclerosis of native artery of limb
1525,PeriphVascDiseaseLeg,5.10171E+14,Ischaemic foot
1525,PeriphVascDiseaseLeg,5.32661E+14,Replacement of aneurysmal femoral artery by anastomosis of femoral artery to popliteal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.32671E+14,Replacement of aneurysmal popliteal artery by anastomosis of popliteal artery to popliteal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.32681E+14,Replacement of aneurysmal femoral artery by anastomosis of femoral artery to popliteal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.32691E+14,Replacement of aneurysmal popliteal artery by anastomosis of popliteal artery to popliteal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.32701E+14,Replacement of aneurysmal popliteal artery by anastomosis of popliteal artery to tibial artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.32711E+14,Replacement of aneurysmal femoral artery by anastomosis of femoral artery to tibial artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.32731E+14,Replacement of aneurysmal popliteal artery by anastomosis of popliteal artery to tibial artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.32741E+14,Replacement of aneurysmal femoral artery by anastomosis of femoral artery to peroneal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.32751E+14,Replacement of aneurysmal popliteal artery by anastomosis of popliteal artery to peroneal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.36011E+14,Emergency bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.36021E+14,Emergency bypass of femoral artery by anastomosis of femoral artery to popliteal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.36801E+14,Replacement of aneurysmal popliteal artery by anastomosis of popliteal artery to peroneal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.46471E+14,Emergency bypass of popliteal artery by anastomosis of popliteal artery to tibial artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.47921E+14,Bypass of femoral artery by anastomosis of femoral artery to tibial artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.47941E+14,Bypass of popliteal artery by anastomosis of popliteal artery to peroneal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.47951E+14,Bypass of femoral artery by anastomosis of femoral artery to peroneal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.51021E+14,Emergency bypass of iliac artery by anastomosis of iliac artery to femoral artery NEC
1525,PeriphVascDiseaseLeg,5.51051E+14,Bypass of femoral artery by anastomosis of femoral artery to popliteal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.51061E+14,Bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.51081E+14,Emergency bypass of popliteal artery by anastomosis of popliteal artery to tibial artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.51091E+14,Emergency bypass of femoral artery by anastomosis of femoral artery to peroneal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.51101E+14,Emergency bypass of femoral artery by anastomosis of femoral artery to peroneal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.52721E+14,Emergency bypass of femoral artery by anastomosis of femoral artery to popliteal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.70171E+14,Bypass of popliteal artery by anastomosis of popliteal artery to tibial artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.70181E+14,Bypass of femoral artery by anastomosis of femoral artery to peroneal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.70211E+14,Bypass of popliteal artery by anastomosis of popliteal artery to peroneal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.70931E+14,Emergency bypass of femoral artery by anastomosis of femoral artery to tibial artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.83731E+14,Peripheral arterial embolism and thrombosis NOS
1525,PeriphVascDiseaseLeg,5.86051E+14,Bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.86061E+14,Bypass of femoral artery by anastomosis of femoral artery to tibial artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.86071E+14,Bypass of popliteal artery by anastomosis of popliteal artery to tibial artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.86081E+14,Emergency bypass of popliteal artery by anastomosis of popliteal artery to peroneal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.90091E+14,Bypass of aorta by anastomosis of axillary artery to femoral artery NEC
1525,PeriphVascDiseaseLeg,5.90221E+14,Emergency bypass of femoral artery by anastomosis of femoral artery to tibial artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.95531E+14,Endarterectomy of popliteal artery NEC
1525,PeriphVascDiseaseLeg,5.95851E+14,Emergency bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.95911E+14,Emergency bypass of popliteal artery by anastomosis of popliteal artery to peroneal artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.96281E+14,Replacement of aneurysmal femoral artery by anastomosis of femoral artery to tibial artery using prosthesis NEC
1525,PeriphVascDiseaseLeg,5.96321E+14,Replacement of aneurysmal femoral artery by anastomosis of femoral artery to peroneal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,5.98821E+14,Bypass of femoral artery by anastomosis of femoral artery to popliteal artery using vein graft NEC
1525,PeriphVascDiseaseLeg,6.03771E+14,Embolism and thrombosis of a leg artery NOS
1525,PeriphVascDiseaseLeg,6.44201E+14,Other emergency bypass of superficial femoral artery
1525,PeriphVascDiseaseLeg,6.44211E+14,Other emergency bypass of popliteal artery
1525,PeriphVascDiseaseLeg,6.44221E+14,Other emergency bypass of deep femoral artery
1525,PeriphVascDiseaseLeg,6.44231E+14,Other emergency bypass of common femoral artery
1525,PeriphVascDiseaseLeg,6.73171E+14,Emergency bypass of iliac artery by anastomosis of femoral artery to femoral artery NEC
1525,PeriphVascDiseaseLeg,6.73181E+14,Bypass of iliac artery by anastomosis of femoral artery to femoral artery NEC
1525,PeriphVascDiseaseLeg,6.87371E+14,Other emergency bypass of femoral artery
1525,PeriphVascDiseaseLeg,7.61031E+14,Bypass of aorta by anastomosis of axillary artery to bilateral femoral arteries
1525,PeriphVascDiseaseLeg,7.70191E+14,Bypass of artery of leg by anastomosis of aorta to common femoral artery
1525,PeriphVascDiseaseLeg,7.70441E+14,Bypass of femoral artery by anastomosis of femoral artery to femoral artery
1525,PeriphVascDiseaseLeg,7.70541E+14,Bypass of femoral artery by anastomosis of femoral artery to peroneal artery using prosthesis
1525,PeriphVascDiseaseLeg,7.70561E+14,Bypass of femoral artery by anastomosis of femoral artery to peroneal artery using vein graft
1525,PeriphVascDiseaseLeg,7.70571E+14,Bypass of femoral artery by anastomosis of femoral artery to tibial artery using prosthesis
1525,PeriphVascDiseaseLeg,7.70581E+14,Bypass of femoral artery by anastomosis of femoral artery to tibial artery using vein graft
1525,PeriphVascDiseaseLeg,7.70871E+14,Bypass of femoral artery by anastomosis of femoral artery to popliteal artery using vein graft
1525,PeriphVascDiseaseLeg,7.70891E+14,Bypass of femoral artery by anastomosis of femoral artery to popliteal artery using prosthesis
1525,PeriphVascDiseaseLeg,7.71051E+14,Bypass of iliac artery by anastomosis of iliac artery to femoral artery
1525,PeriphVascDiseaseLeg,7.71081E+14,Bypass of popliteal artery by anastomosis of popliteal artery to femoral artery
1525,PeriphVascDiseaseLeg,7.71091E+14,Bypass of popliteal artery by anastomosis of popliteal artery to peroneal artery using prosthesis
1525,PeriphVascDiseaseLeg,7.71101E+14,Bypass of popliteal artery by anastomosis of popliteal artery to peroneal artery using vein graft
1525,PeriphVascDiseaseLeg,7.71111E+14,Bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using prosthesis
1525,PeriphVascDiseaseLeg,7.71121E+14,Bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using vein graft
1525,PeriphVascDiseaseLeg,7.71131E+14,Bypass of popliteal artery by anastomosis of popliteal artery to tibial artery using prosthesis
1525,PeriphVascDiseaseLeg,7.71141E+14,Bypass of popliteal artery by anastomosis of popliteal artery to tibial artery using vein graft
1525,PeriphVascDiseaseLeg,7.77461E+14,Bypass of bifurcation of aorta by anastomosis of aorta to femoral artery
1525,PeriphVascDiseaseLeg,7.77471E+14,Bypass of artery of leg by anastomosis of aorta to superficial femoral artery
1525,PeriphVascDiseaseLeg,7.79711E+14,Bypass of aorta by anastomosis of axillary artery to bilateral femoral arteries
1525,PeriphVascDiseaseLeg,8.36711E+14,Ischaemic lower limb pain at rest
1525,PeriphVascDiseaseLeg,8.37591E+14,H/O intermittent claudication
1525,PeriphVascDiseaseLeg,8.42121E+14,Occlusion of artery of lower limb
1525,PeriphVascDiseaseLeg,8.42131E+14,Occlusion of artery of lower limb
1525,PeriphVascDiseaseLeg,8.42141E+14,Occlusion of dorsalis pedis artery
1525,PeriphVascDiseaseLeg,8.42151E+14,Occlusion of dorsalis pedis artery
1525,PeriphVascDiseaseLeg,8.42721E+14,Occlusion of anterior tibial artery
1525,PeriphVascDiseaseLeg,8.42731E+14,Occlusion of anterior tibial artery
1525,PeriphVascDiseaseLeg,8.42741E+14,Occlusion of posterior tibial artery
1525,PeriphVascDiseaseLeg,8.42751E+14,Occlusion of posterior tibial artery
1525,PeriphVascDiseaseLeg,8.72381E+14,Arterial lower limb ulcer
1525,PeriphVascDiseaseLeg,1099301000000105,Bypass of popliteal artery by anastomosis of popliteal artery to dorsalis pedis artery using prosthesis
1525,PeriphVascDiseaseLeg,1101581000000101,Bypass of popliteal artery by anastomosis of popliteal artery to dorsalis pedis artery using vein graft
1525,PeriphVascDiseaseLeg,10637751000119102,Chronic ulcer of skin of ankle
1525,PeriphVascDiseaseLeg,10637791000119107,Necrosis of ankle bone co-occurrent and due to chronic ulcer of ankle
1525,PeriphVascDiseaseLeg,10637831000119101,Chronic non-pressure ulcer of ankle extending to fat level
1525,PeriphVascDiseaseLeg,10637871000119103,Necrosis of ankle muscle co-occurrent and due to chronic ulcer of ankle
1525,PeriphVascDiseaseLeg,10666031000119100,Ischaemic ulcer of lower leg due to atherosclerotic disease
1525,PeriphVascDiseaseLeg,12236951000119108,Intermittent claudication of bilateral lower limbs co-occurrent and due to atherosclerosis
1525,PeriphVascDiseaseLeg,12237071000119100,Intermittent claudication of left lower limb co-occurrent and due to atherosclerosis
1525,PeriphVascDiseaseLeg,12237191000119103,Intermittent claudication of right lower limb co-occurrent and due to atherosclerosis
1525,PeriphVascDiseaseLeg,15649901000119104,Gangrene of right lower limb due to atherosclerosis
1525,PeriphVascDiseaseLeg,15649991000119105,Gangrene of left lower limb due to atherosclerosis
1525,PeriphVascDiseaseLeg,16002791000119101,Pain of right lower limb co-occurrent and due to ischaemia
1525,PeriphVascDiseaseLeg,16002831000119107,Pain of left lower limb co-occurrent and due to ischaemia
1525,PeriphVascDiseaseLeg,16002951000119109,Pain of bilateral lower limbs co-occurrent and due to ischaemia
1525,PeriphVascDiseaseLeg,16012791000119103,Thrombosis of artery of right lower extremity
1525,PeriphVascDiseaseLeg,16012831000119109,Thrombosis of artery of left lower extremity
1525,PeriphVascDiseaseLeg,16012911000119105,Thrombosis of left popliteal artery
1525,PeriphVascDiseaseLeg,16012951000119106,Thrombosis of right popliteal artery
1525,PeriphVascDiseaseLeg,16012991000119101,Thrombosis of left femoral artery
1525,PeriphVascDiseaseLeg,16013031000119107,Thrombosis of right femoral artery
1525,PeriphVascDiseaseLeg,16013071000119105,Bilateral thrombosis of common femoral arteries
1525,PeriphVascDiseaseLeg,16013111000119103,Thrombosis of right common femoral artery
1525,PeriphVascDiseaseLeg,16013151000119102,Thrombosis of left common femoral artery
1525,PeriphVascDiseaseLeg,16013191000119107,Bilateral thrombosis of femoral arteries
1525,PeriphVascDiseaseLeg,16013431000119104,Bilateral intermittent claudication of lower limbs due to atherosclerosis of nonbiological bypass graft
1525,PeriphVascDiseaseLeg,16014671000119100,Occlusion of left femoral artery
1525,PeriphVascDiseaseLeg,16014711000119101,Occlusion of right popliteal artery
1525,PeriphVascDiseaseLeg,16014791000119105,Occlusion of left popliteal artery
1525,PeriphVascDiseaseLeg,16014871000119101,Occlusion of right femoral artery
2002,Dementia,281004,Dementia associated with alcoholism
2002,Dementia,792004,Creutzfeldt-Jakob disease
2002,Dementia,4817008,"Primary degenerative dementia of the Alzheimer type, senile onset, with delirium"
2002,Dementia,6475002,"Primary degenerative dementia of the Alzheimer type, presenile onset, uncomplicated"
2002,Dementia,9345005,Dialysis dementia
2002,Dementia,10349009,Multi-infarct dementia with delirium
2002,Dementia,10532003,"Primary degenerative dementia of the Alzheimer type, presenile onset, with depression"
2002,Dementia,12348006,Presenile dementia
2002,Dementia,12741002,AIDS with dementia
2002,Dementia,14070001,Multi-infarct dementia with depression
2002,Dementia,15662003,Senile dementia
2002,Dementia,25772007,Multi-infarct dementia with delusions
2002,Dementia,26852004,"Primary degenerative dementia of the Alzheimer type, senile onset, with depression"
